network,attr,method,lam,nodes (n),clusters (k),groups (h),igraph_modularity,average balance,cluster balances,average individual balance,individual node balances,interaction matrix,loss,layers,clustering_accuracy,balanced_accuracy,macro_f1,NMI,ARI,delta_stat_par,delta_eq_odds
SBM,Team,nmtf,,10000,5,10,0.024726555,0.003255814,[0.         0.         0.         0.01627907 0.        ],0.057368974,,"tensor([[0.0726, 0.0558, 0.0227, 0.0605, 0.1973],
        [0.0553, 0.0429, 0.0135, 0.1883, 0.0152],
        [0.0216, 0.0147, 0.3018, 0.0325, 0.0170],
        [0.0613, 0.1863, 0.0289, 0.0047, 0.0069],
        [0.1977, 0.0160, 0.0209, 0.0021, 0.0851]])","tensor([6224646.0000, 6191240.0000, 6171475.0000, 6162736.0000, 6161716.5000,
        6163709.5000, 6165827.5000, 6167402.5000, 6168446.5000, 6169113.5000,
        6169523.5000, 6169797.5000, 6169962.5000, 6170099.5000, 6170205.0000,
        6170297.0000, 6170370.0000, 6170457.5000, 6170527.5000, 6170592.0000,
        6170654.0000, 6170719.5000, 6170783.5000, 6170840.5000, 6170899.0000,
        6170959.5000, 6171015.5000, 6171070.0000, 6171118.5000, 6171167.0000,
        6171213.0000, 6171258.0000, 6171304.0000, 6171349.0000, 6171389.0000,
        6171430.0000, 6171471.5000, 6171512.5000, 6171549.0000, 6171588.0000,
        6171624.0000, 6171663.0000, 6171694.5000, 6171722.5000, 6171754.0000,
        6171784.5000, 6171818.5000, 6171851.0000, 6171879.0000, 6171903.0000,
        6171930.0000, 6171960.0000, 6171987.0000, 6172016.0000, 6172041.5000,
        6172064.5000, 6172085.0000, 6172107.0000, 6172130.0000, 6172149.5000,
        6172173.5000, 6172198.0000, 6172217.5000, 6172238.0000, 6172255.0000,
        6172273.0000, 6172291.5000, 6172307.0000, 6172324.0000, 6172341.0000,
        6172357.0000, 6172372.5000, 6172388.5000, 6172403.0000, 6172414.0000,
        6172426.0000, 6172439.5000, 6172451.5000, 6172466.0000, 6172478.0000,
        6172489.0000, 6172500.0000, 6172511.0000, 6172523.0000, 6172528.0000,
        6172542.5000, 6172548.5000, 6172560.5000, 6172565.5000, 6172574.0000,
        6172581.5000, 6172587.5000, 6172593.5000, 6172600.5000, 6172607.0000,
        6172610.5000, 6172616.5000, 6172620.0000, 6172624.0000, 6172627.5000,
        6172630.0000, 6172633.5000, 6172637.0000, 6172639.5000, 6172642.0000,
        6172643.0000, 6172644.5000, 6172644.5000, 6172644.5000, 6172644.5000,
        6172644.5000, 6172643.0000, 6172643.0000, 6172642.0000, 6172642.0000,
        6172639.5000, 6172639.5000, 6172636.0000, 6172633.5000, 6172632.5000,
        6172631.0000, 6172628.5000, 6172626.0000, 6172622.5000, 6172619.0000,
        6172615.5000, 6172611.5000, 6172607.0000, 6172602.0000, 6172596.0000,
        6172590.0000, 6172584.0000, 6172577.5000, 6172570.5000, 6172563.0000,
        6172557.0000, 6172551.0000, 6172541.5000, 6172531.5000, 6172522.0000,
        6172512.0000, 6172502.5000, 6172494.0000, 6172485.5000, 6172474.5000,
        6172465.0000, 6172454.0000, 6172444.0000, 6172433.5000, 6172422.5000,
        6172411.5000, 6172398.0000, 6172387.0000, 6172371.5000, 6172359.5000,
        6172346.0000, 6172332.5000, 6172319.5000, 6172304.5000, 6172291.5000,
        6172274.5000, 6172261.0000, 6172246.5000, 6172232.0000, 6172212.5000,
        6172198.0000, 6172181.0000, 6172166.5000, 6172149.5000, 6172131.5000,
        6172115.5000, 6172098.5000, 6172081.5000, 6172064.5000, 6172042.5000,
        6172022.0000, 6172000.5000, 6171981.0000, 6171958.0000, 6171937.0000,
        6171918.0000, 6171894.5000, 6171874.0000, 6171850.0000, 6171829.0000,
        6171807.5000, 6171785.5000, 6171762.5000, 6171740.5000, 6171715.0000,
        6171691.0000, 6171666.5000, 6171639.0000, 6171614.5000, 6171590.5000,
        6171566.0000, 6171540.5000, 6171512.5000, 6171486.0000, 6171458.0000,
        6171429.0000, 6171401.0000, 6171375.5000, 6171343.0000, 6171312.5000,
        6171283.5000, 6171250.5000, 6171220.5000, 6171186.5000, 6171156.0000,
        6171124.5000, 6171093.0000, 6171061.5000, 6171028.5000, 6170993.5000,
        6170958.5000, 6170922.0000, 6170888.0000, 6170853.0000, 6170815.0000,
        6170775.0000, 6170737.5000, 6170701.0000, 6170662.5000, 6170622.5000,
        6170582.5000, 6170542.0000, 6170504.5000, 6170466.0000, 6170427.0000,
        6170387.0000, 6170346.0000, 6170304.5000, 6170262.0000, 6170217.0000,
        6170171.0000, 6170131.0000, 6170085.0000, 6170042.5000, 6169997.5000,
        6169951.5000, 6169906.5000, 6169857.0000, 6169809.5000, 6169765.0000,
        6169717.5000, 6169669.0000, 6169620.5000, 6169572.0000, 6169518.5000,
        6169466.5000, 6169414.5000, 6169358.5000, 6169304.0000, 6169250.5000,
        6169198.5000, 6169145.0000, 6169091.5000, 6169037.0000, 6168980.0000,
        6168920.5000, 6168861.5000, 6168803.0000, 6168742.5000, 6168686.5000,
        6168625.0000, 6168563.0000, 6168503.5000, 6168444.0000, 6168383.5000,
        6168323.0000, 6168259.5000, 6168195.5000, 6168137.5000, 6168078.0000,
        6168011.0000, 6167943.0000, 6167879.0000, 6167816.0000, 6167748.0000,
        6167683.5000, 6167610.0000, 6167540.5000, 6167469.0000, 6167397.5000,
        6167325.0000, 6167252.0000, 6167173.0000, 6167097.0000, 6167024.0000,
        6166950.0000, 6166872.5000, 6166795.0000, 6166717.5000, 6166636.0000,
        6166556.0000, 6166473.5000, 6166390.0000, 6166307.5000, 6166230.0000,
        6166146.0000, 6166062.5000, 6165980.0000, 6165891.5000, 6165802.0000,
        6165714.5000, 6165627.5000, 6165536.5000, 6165443.0000, 6165347.0000,
        6165251.5000, 6165154.5000, 6165062.5000, 6164959.0000, 6164860.0000,
        6164758.0000, 6164658.5000, 6164564.0000, 6164466.0000, 6164364.0000,
        6164258.5000, 6164152.0000, 6164045.0000, 6163938.5000, 6163830.5000,
        6163725.0000, 6163610.0000, 6163503.5000, 6163390.5000, 6163280.0000,
        6163167.5000, 6163057.0000, 6162945.5000, 6162829.5000, 6162710.5000,
        6162584.5000, 6162464.5000, 6162348.0000, 6162227.0000, 6162103.0000,
        6161977.0000, 6161851.0000, 6161718.0000, 6161587.0000, 6161451.0000,
        6161314.0000, 6161177.0000, 6161046.5000, 6160908.0000, 6160771.0000,
        6160626.0000, 6160483.0000, 6160337.5000, 6160192.0000, 6160043.0000,
        6159890.0000, 6159738.5000, 6159587.0000, 6159437.0000, 6159282.0000,
        6159123.0000, 6158962.0000, 6158791.0000, 6158631.0000, 6158465.0000,
        6158295.5000, 6158126.0000, 6157950.0000, 6157780.5000, 6157600.0000,
        6157423.0000, 6157248.5000, 6157068.0000, 6156896.0000, 6156709.5000,
        6156518.0000, 6156335.0000, 6156154.5000, 6155953.5000, 6155759.5000,
        6155572.0000, 6155375.5000, 6155173.0000, 6154976.0000, 6154777.0000,
        6154570.0000, 6154367.5000, 6154157.0000, 6153947.5000, 6153727.0000,
        6153515.0000, 6153291.0000, 6153080.0000, 6152861.0000, 6152641.5000,
        6152415.0000, 6152192.5000, 6151966.0000, 6151740.5000, 6151513.0000,
        6151289.0000, 6151060.0000, 6150828.5000, 6150589.0000, 6150349.0000,
        6150119.0000, 6149873.5000, 6149639.5000, 6149408.5000, 6149162.5000,
        6148924.0000, 6148683.0000, 6148459.0000, 6148214.5000, 6147978.5000,
        6147736.0000, 6147500.0000, 6147260.5000, 6147028.0000, 6146795.5000,
        6146571.5000, 6146337.0000, 6146104.5000, 6145875.5000, 6145662.5000,
        6145442.0000, 6145222.0000, 6145007.5000, 6144802.0000, 6144577.0000,
        6144368.5000, 6144169.0000, 6143958.5000, 6143757.5000, 6143570.0000,
        6143377.5000, 6143185.0000, 6143004.5000, 6142819.5000, 6142645.0000,
        6142471.0000, 6142301.5000, 6142126.0000, 6141961.5000, 6141798.0000,
        6141633.5000, 6141471.5000, 6141322.5000, 6141175.0000, 6141036.0000,
        6140892.0000, 6140752.5000, 6140618.5000, 6140496.0000, 6140377.5000,
        6140251.5000, 6140145.0000, 6140025.5000, 6139916.5000, 6139813.5000,
        6139715.5000, 6139609.0000, 6139499.0000, 6139392.5000, 6139300.5000,
        6139196.5000, 6139091.5000, 6139002.0000, 6138911.0000, 6138815.5000,
        6138731.0000, 6138641.5000, 6138560.5000, 6138466.0000, 6138370.5000,
        6138284.5000, 6138195.0000, 6138098.0000, 6138012.5000, 6137924.0000,
        6137839.5000, 6137760.5000, 6137681.0000, 6137602.0000, 6137516.5000,
        6137428.0000, 6137344.5000, 6137255.0000, 6137180.0000, 6137094.0000,
        6137000.0000, 6136919.0000, 6136834.0000, 6136735.0000, 6136651.5000,
        6136556.0000, 6136464.0000, 6136369.5000, 6136269.0000, 6136166.5000])",,0.2334,0.2242,0.223417648,0.01050369,0.007819121,0.437337662,0.37
SBM,Team,ifnmtf,,10000,5,10,-0.000117743,0.442535244,[0.83783783 0.28963415 0.31557377 0.65608465 0.11354582],0.505182814,,"tensor([[0.0011, 0.0432, 0.0917, 0.1452, 0.1049],
        [0.0465, 0.0035, 0.1586, 0.1215, 0.0015],
        [0.0907, 0.1580, 0.0659, 0.0408, 0.0639],
        [0.1448, 0.1222, 0.0371, 0.0731, 0.0633],
        [0.1031, 0.0046, 0.0655, 0.0604, 0.1899]])","tensor([6226526.0000, 6192739.0000, 6172093.5000, 6161703.0000, 6158882.0000,
        6159763.0000, 6161572.5000, 6163250.0000, 6164621.0000, 6165654.0000,
        6166453.0000, 6167083.5000, 6167594.0000, 6168001.5000, 6168343.5000,
        6168633.5000, 6168873.5000, 6169088.0000, 6169276.0000, 6169435.0000,
        6169577.0000, 6169703.0000, 6169819.5000, 6169920.0000, 6170010.0000,
        6170087.5000, 6170158.0000, 6170222.0000, 6170274.0000, 6170321.5000,
        6170358.0000, 6170398.0000, 6170430.5000, 6170458.5000, 6170486.5000,
        6170509.5000, 6170536.0000, 6170555.5000, 6170580.0000, 6170600.5000,
        6170615.0000, 6170632.0000, 6170645.5000, 6170657.5000, 6170668.5000,
        6170683.0000, 6170695.0000, 6170703.5000, 6170712.0000, 6170719.5000,
        6170731.5000, 6170736.5000, 6170743.5000, 6170752.0000, 6170757.0000,
        6170763.0000, 6170768.0000, 6170777.5000, 6170779.0000, 6170786.0000,
        6170788.5000, 6170794.5000, 6170798.0000, 6170802.0000, 6170806.5000,
        6170810.5000, 6170814.0000, 6170815.0000, 6170817.5000, 6170817.5000,
        6170819.0000, 6170821.0000, 6170822.5000, 6170823.5000, 6170825.0000,
        6170826.0000, 6170826.0000, 6170825.0000, 6170823.5000, 6170822.5000,
        6170822.5000, 6170823.5000, 6170823.5000, 6170821.0000, 6170816.5000,
        6170814.0000, 6170811.5000, 6170809.0000, 6170809.0000, 6170803.0000,
        6170802.0000, 6170799.5000, 6170795.5000, 6170794.5000, 6170791.0000,
        6170786.0000, 6170779.0000, 6170775.0000, 6170769.0000, 6170765.5000,
        6170762.0000, 6170757.0000, 6170751.0000, 6170746.0000, 6170742.5000,
        6170737.5000, 6170731.5000, 6170725.5000, 6170720.5000, 6170713.5000,
        6170707.0000, 6170700.0000, 6170695.0000, 6170689.0000, 6170680.5000,
        6170672.0000, 6170665.0000, 6170660.0000, 6170652.5000, 6170640.5000,
        6170631.0000, 6170623.5000, 6170616.0000, 6170606.5000, 6170598.0000,
        6170586.0000, 6170580.0000, 6170571.5000, 6170558.0000, 6170549.5000,
        6170536.0000, 6170526.5000, 6170514.5000, 6170506.0000, 6170493.5000,
        6170484.0000, 6170473.0000, 6170462.0000, 6170452.5000, 6170436.5000,
        6170427.0000, 6170413.5000, 6170401.5000, 6170389.5000, 6170377.5000,
        6170364.0000, 6170352.0000, 6170339.5000, 6170324.0000, 6170310.5000,
        6170297.0000, 6170284.0000, 6170273.0000, 6170258.5000, 6170242.5000,
        6170229.5000, 6170213.5000, 6170196.5000, 6170182.0000, 6170168.5000,
        6170153.0000, 6170138.5000, 6170126.0000, 6170110.5000, 6170094.5000,
        6170077.5000, 6170062.0000, 6170045.0000, 6170027.0000, 6170011.0000,
        6169994.0000, 6169978.5000, 6169962.5000, 6169944.5000, 6169926.0000,
        6169908.0000, 6169889.5000, 6169871.5000, 6169854.5000, 6169834.0000,
        6169813.5000, 6169796.5000, 6169777.0000, 6169758.5000, 6169737.0000,
        6169715.0000, 6169695.5000, 6169675.0000, 6169654.5000, 6169632.5000,
        6169613.0000, 6169591.5000, 6169572.0000, 6169551.5000, 6169528.5000,
        6169507.0000, 6169482.5000, 6169459.5000, 6169435.5000, 6169412.5000,
        6169389.5000, 6169367.5000, 6169342.0000, 6169315.5000, 6169290.0000,
        6169264.5000, 6169240.0000, 6169217.0000, 6169194.0000, 6169170.0000,
        6169145.5000, 6169121.5000, 6169097.0000, 6169071.5000, 6169046.0000,
        6169019.5000, 6168990.5000, 6168963.5000, 6168934.5000, 6168908.0000,
        6168881.0000, 6168854.5000, 6168826.5000, 6168798.5000, 6168769.5000,
        6168741.5000, 6168712.5000, 6168683.5000, 6168653.0000, 6168621.5000,
        6168595.0000, 6168567.0000, 6168536.5000, 6168505.0000, 6168473.5000,
        6168443.5000, 6168412.0000, 6168378.0000, 6168346.5000, 6168317.0000,
        6168287.0000, 6168255.5000, 6168221.5000, 6168190.0000, 6168159.5000,
        6168125.5000, 6168089.5000, 6168054.0000, 6168024.0000, 6167993.5000,
        6167962.0000, 6167928.0000, 6167893.0000, 6167857.5000, 6167823.0000,
        6167786.5000, 6167751.5000, 6167717.5000, 6167683.5000, 6167649.5000,
        6167614.5000, 6167578.0000, 6167540.5000, 6167504.0000, 6167463.0000,
        6167424.0000, 6167386.5000, 6167350.0000, 6167313.5000, 6167276.0000,
        6167238.5000, 6167203.5000, 6167165.5000, 6167132.0000, 6167093.0000,
        6167051.5000, 6167013.0000, 6166973.0000, 6166931.5000, 6166893.0000,
        6166853.0000, 6166814.0000, 6166774.0000, 6166734.0000, 6166693.0000,
        6166650.5000, 6166613.0000, 6166572.0000, 6166531.0000, 6166489.5000,
        6166448.5000, 6166404.5000, 6166361.0000, 6166320.0000, 6166280.0000,
        6166237.5000, 6166196.0000, 6166155.0000, 6166112.5000, 6166066.5000,
        6166021.5000, 6165980.5000, 6165936.5000, 6165892.0000, 6165847.0000,
        6165802.0000, 6165756.0000, 6165707.5000, 6165659.0000, 6165613.0000,
        6165568.5000, 6165526.0000, 6165479.0000, 6165435.5000, 6165393.0000,
        6165347.0000, 6165303.0000, 6165260.5000, 6165211.0000, 6165162.5000,
        6165116.5000, 6165068.0000, 6165022.0000, 6164977.0000, 6164931.0000,
        6164881.0000, 6164837.5000, 6164791.0000, 6164740.0000, 6164694.0000,
        6164641.5000, 6164593.0000, 6164544.5000, 6164494.0000, 6164444.0000,
        6164395.5000, 6164349.5000, 6164298.5000, 6164247.5000, 6164198.0000,
        6164147.5000, 6164099.0000, 6164049.5000, 6163998.5000, 6163947.5000,
        6163899.0000, 6163853.0000, 6163799.5000, 6163750.0000, 6163700.0000,
        6163645.5000, 6163597.0000, 6163548.0000, 6163497.0000, 6163445.0000,
        6163390.5000, 6163339.5000, 6163286.0000, 6163235.0000, 6163183.0000,
        6163127.5000, 6163074.0000, 6163022.5000, 6162969.0000, 6162915.5000,
        6162863.5000, 6162806.5000, 6162753.5000, 6162700.0000, 6162646.5000,
        6162594.0000, 6162543.0000, 6162490.5000, 6162434.0000, 6162375.5000,
        6162324.5000, 6162272.5000, 6162218.0000, 6162161.5000, 6162109.5000,
        6162053.5000, 6162000.5000, 6161947.0000, 6161890.0000, 6161836.0000,
        6161780.0000, 6161722.0000, 6161661.5000, 6161604.5000, 6161551.0000,
        6161494.5000, 6161439.0000, 6161387.0000, 6161330.0000, 6161274.0000,
        6161218.5000, 6161163.0000, 6161110.0000, 6161051.5000, 6160991.0000,
        6160935.5000, 6160879.0000, 6160818.0000, 6160763.5000, 6160703.0000,
        6160645.0000, 6160588.5000, 6160530.5000, 6160471.0000, 6160411.5000,
        6160352.5000, 6160289.5000, 6160229.0000, 6160166.0000, 6160108.5000,
        6160049.0000, 6159995.5000, 6159934.0000, 6159871.5000, 6159808.5000,
        6159752.5000, 6159692.0000, 6159629.5000, 6159570.0000, 6159507.0000,
        6159442.0000, 6159375.5000, 6159313.5000, 6159252.0000, 6159184.5000,
        6159124.0000, 6159058.5000, 6158993.5000, 6158927.0000, 6158861.5000,
        6158795.5000, 6158728.5000, 6158660.0000, 6158594.5000, 6158533.0000,
        6158466.5000, 6158403.5000, 6158337.0000, 6158268.5000, 6158203.0000,
        6158139.5000, 6158074.0000, 6158003.5000, 6157937.5000, 6157866.0000,
        6157800.0000, 6157728.5000, 6157656.0000, 6157583.5000, 6157510.0000,
        6157438.5000, 6157366.5000, 6157290.0000, 6157220.0000, 6157150.0000,
        6157073.0000, 6156999.0000, 6156922.0000, 6156844.5000, 6156768.5000,
        6156693.5000, 6156614.0000, 6156540.0000, 6156469.0000, 6156393.5000,
        6156318.0000, 6156243.5000, 6156167.0000, 6156084.0000, 6156008.5000,
        6155922.5000, 6155840.5000, 6155757.5000, 6155680.0000, 6155599.0000,
        6155516.0000, 6155430.5000, 6155347.0000, 6155261.5000, 6155173.5000,
        6155090.5000, 6155004.5000, 6154923.5000, 6154834.5000, 6154745.5000,
        6154657.5000, 6154573.0000, 6154481.0000, 6154392.0000, 6154303.0000,
        6154207.5000, 6154116.0000, 6154024.5000, 6153927.0000, 6153833.0000])",,0.2432,0.2034,0.202513823,0.01421474,0.01126741,0.125719424,0.075
SBM,Team,sc,,10000,5,10,0.085776576,0,[0. 0. 0. 0. 0.],0,,,,,0.3332,0.2769,0.259098262,0.081084396,0.072561309,0.891035857,1
SBM,Team,fsc,,10000,5,10,0.114128133,0.999999995,[1. 1. 1. 1. 1.],0.99499503,,,,,1,0.2,0.2,1,1,0,0
SBM,Team,ifsc,,10000,5,10,0.114277282,0.999999995,[1. 1. 1. 1. 1.],0.99499503,,,,,1,0,0,1,1,0,0
SBM,Team,dmon,,10000,5,10,0.08403667,0,[0. 0. 0. 0.],0,,,,,0.2022,0.2,0.153053988,6.98E-05,-0.000233229,0.9,1
SBM,Team,nmtf,,5000,5,10,0.036789979,0.041355955,[0.         0.08064516 0.04095563 0.06818182 0.01699717],0.072816144,,"tensor([[2.6470e-01, 1.4971e-03, 2.7602e-02, 4.3910e-02, 9.3788e-03],
        [3.8172e-04, 2.8922e-03, 1.8491e-01, 9.6428e-02, 1.0931e-03],
        [2.8001e-02, 1.8454e-01, 1.5271e-01, 3.7283e-04, 1.9656e-02],
        [4.4363e-02, 9.5924e-02, 2.0394e-04, 1.9404e-01, 6.6918e-02],
        [9.4587e-03, 1.2114e-03, 1.9692e-02, 6.6764e-02, 2.1982e-01]])","tensor([1610200.8750, 1603776.7500, 1599235.6250, 1596771.0000, 1596130.2500,
        1596348.6250, 1596736.1250, 1597086.2500, 1597329.7500, 1597480.6250,
        1597579.0000, 1597644.7500, 1597691.3750, 1597714.5000, 1597732.1250,
        1597750.6250, 1597760.5000, 1597771.8750, 1597782.3750, 1597792.0000,
        1597797.5000, 1597801.2500, 1597807.1250, 1597813.8750, 1597816.6250,
        1597818.8750, 1597821.0000, 1597823.7500, 1597825.8750, 1597825.0000,
        1597826.5000, 1597826.8750, 1597825.6250, 1597824.1250, 1597824.3750,
        1597821.2500, 1597820.6250, 1597819.7500, 1597818.5000, 1597817.6250,
        1597816.6250, 1597813.8750, 1597812.3750, 1597809.8750, 1597807.3750,
        1597805.2500, 1597802.7500, 1597799.7500, 1597797.5000, 1597796.0000,
        1597794.1250, 1597792.0000, 1597789.5000, 1597787.6250, 1597785.1250,
        1597781.1250, 1597778.1250, 1597777.1250, 1597774.1250, 1597770.1250,
        1597767.0000, 1597763.2500, 1597759.8750, 1597755.8750, 1597752.1250,
        1597748.1250, 1597744.5000, 1597741.3750, 1597737.6250, 1597734.6250,
        1597730.2500, 1597726.8750, 1597722.2500, 1597717.8750, 1597713.2500,
        1597709.0000, 1597704.3750, 1597700.0000, 1597694.7500, 1597689.5000,
        1597683.6250, 1597679.6250, 1597675.0000, 1597669.1250, 1597663.0000,
        1597658.0000, 1597653.7500, 1597647.2500, 1597642.0000, 1597635.8750,
        1597629.3750, 1597622.2500, 1597616.7500, 1597609.8750, 1597604.0000,
        1597599.1250, 1597592.6250, 1597586.5000, 1597583.3750, 1597576.2500,
        1597568.8750, 1597561.7500, 1597555.0000, 1597548.5000, 1597540.5000,
        1597533.6250, 1597526.6250, 1597518.8750, 1597511.7500, 1597503.5000,
        1597496.3750, 1597489.0000, 1597479.6250, 1597470.7500, 1597461.7500,
        1597453.1250, 1597444.8750, 1597436.5000, 1597427.5000, 1597419.8750,
        1597410.8750, 1597401.6250, 1597393.0000, 1597384.3750, 1597375.3750,
        1597367.6250, 1597359.6250, 1597349.7500, 1597339.0000, 1597330.3750,
        1597321.3750, 1597309.6250, 1597300.1250, 1597291.7500, 1597280.3750,
        1597269.5000, 1597259.3750, 1597248.2500, 1597236.8750, 1597226.0000,
        1597214.0000, 1597202.0000, 1597190.2500, 1597178.5000, 1597165.0000,
        1597152.0000, 1597140.8750, 1597127.6250, 1597115.8750, 1597103.2500,
        1597091.2500, 1597078.8750, 1597066.2500, 1597053.2500, 1597039.3750,
        1597025.7500, 1597013.5000, 1597000.5000, 1596986.0000, 1596972.3750,
        1596960.3750, 1596946.5000, 1596933.8750, 1596920.0000, 1596907.0000,
        1596892.2500, 1596877.7500, 1596862.6250, 1596847.5000, 1596831.7500,
        1596817.2500, 1596800.8750, 1596785.7500, 1596769.3750, 1596754.6250,
        1596739.5000, 1596725.6250, 1596710.2500, 1596694.1250, 1596679.0000,
        1596663.0000, 1596647.0000, 1596631.5000, 1596614.2500, 1596597.8750,
        1596581.5000, 1596564.8750, 1596548.2500, 1596532.5000, 1596518.0000,
        1596500.7500, 1596484.3750, 1596467.1250, 1596450.5000, 1596432.2500,
        1596413.3750, 1596395.8750, 1596377.0000, 1596358.8750, 1596341.8750,
        1596323.6250, 1596308.2500, 1596289.3750, 1596270.6250, 1596254.2500,
        1596235.7500, 1596217.0000, 1596200.0000, 1596180.8750, 1596163.6250,
        1596144.1250, 1596126.2500, 1596107.7500, 1596088.3750, 1596068.8750,
        1596048.8750, 1596029.1250, 1596010.6250, 1595991.5000, 1595973.2500,
        1595952.8750, 1595934.1250, 1595914.3750, 1595895.2500, 1595875.5000,
        1595855.7500, 1595835.3750, 1595816.0000, 1595795.8750, 1595776.5000,
        1595757.3750, 1595738.2500, 1595719.1250, 1595700.3750, 1595680.0000,
        1595661.5000, 1595641.1250, 1595620.5000, 1595602.2500, 1595580.6250,
        1595561.8750, 1595544.2500, 1595525.5000, 1595507.2500, 1595487.8750,
        1595467.7500, 1595448.1250, 1595428.0000, 1595407.3750, 1595388.8750,
        1595369.1250, 1595349.3750, 1595330.6250, 1595311.5000, 1595291.3750,
        1595269.8750, 1595250.1250, 1595230.3750, 1595210.8750, 1595190.8750,
        1595169.6250, 1595150.7500, 1595132.0000, 1595112.2500, 1595093.5000,
        1595075.0000, 1595055.2500, 1595036.3750, 1595016.0000, 1594994.7500,
        1594973.5000, 1594954.3750, 1594933.1250, 1594910.8750, 1594890.2500,
        1594871.1250, 1594850.5000, 1594830.1250, 1594809.7500, 1594789.1250,
        1594769.3750, 1594750.0000, 1594729.0000, 1594707.7500, 1594688.0000,
        1594668.2500, 1594647.6250, 1594626.3750, 1594605.1250, 1594583.7500,
        1594562.2500, 1594541.0000, 1594519.3750, 1594500.8750, 1594479.6250,
        1594457.3750, 1594434.8750, 1594414.2500, 1594392.6250, 1594373.0000,
        1594351.6250, 1594331.0000, 1594309.1250, 1594287.2500, 1594266.0000,
        1594248.1250, 1594227.5000, 1594206.5000, 1594187.0000, 1594168.2500,
        1594147.8750, 1594128.5000, 1594105.3750, 1594082.8750, 1594061.6250,
        1594038.5000, 1594018.7500, 1593995.6250, 1593975.6250, 1593954.6250,
        1593933.1250, 1593913.3750, 1593889.6250, 1593866.5000, 1593844.6250,
        1593824.2500, 1593802.3750, 1593779.6250, 1593759.8750, 1593737.0000,
        1593715.5000, 1593695.7500, 1593673.2500, 1593656.6250, 1593637.1250,
        1593617.7500, 1593599.8750, 1593579.8750, 1593563.2500, 1593546.8750,
        1593529.0000, 1593510.5000, 1593488.8750, 1593470.7500, 1593452.2500,
        1593430.7500, 1593411.2500, 1593394.6250, 1593375.5000, 1593355.5000,
        1593335.7500, 1593317.0000, 1593299.7500, 1593280.0000, 1593260.8750,
        1593240.2500, 1593221.7500, 1593205.1250, 1593186.6250, 1593168.7500,
        1593152.7500, 1593134.5000, 1593114.2500, 1593097.0000, 1593082.5000,
        1593067.6250, 1593050.7500, 1593033.5000, 1593021.1250, 1593004.2500,
        1592987.8750, 1592973.3750, 1592957.3750, 1592942.6250, 1592931.5000,
        1592918.5000, 1592906.5000, 1592891.3750, 1592876.3750, 1592863.1250,
        1592849.5000, 1592832.8750, 1592819.0000, 1592808.2500, 1592794.6250,
        1592783.0000, 1592771.0000, 1592756.1250, 1592744.7500, 1592737.3750,
        1592724.7500, 1592714.2500, 1592704.1250, 1592693.8750, 1592685.8750,
        1592677.6250, 1592668.0000, 1592661.5000, 1592655.3750, 1592642.1250,
        1592636.2500, 1592630.1250, 1592623.0000, 1592613.5000, 1592608.8750,
        1592601.1250, 1592594.3750, 1592586.1250, 1592576.5000, 1592571.8750,
        1592569.7500, 1592563.8750, 1592553.1250, 1592548.1250, 1592543.5000,
        1592540.5000, 1592538.0000, 1592530.6250, 1592523.5000, 1592517.6250,
        1592515.2500, 1592511.5000, 1592508.1250, 1592504.1250, 1592501.3750,
        1592499.2500, 1592491.5000, 1592491.5000, 1592487.7500, 1592485.3750,
        1592482.8750, 1592483.7500, 1592484.1250, 1592483.5000, 1592481.6250,
        1592481.6250, 1592482.2500, 1592481.0000, 1592482.2500, 1592483.7500,
        1592484.7500, 1592482.5000, 1592485.3750, 1592485.6250, 1592488.3750,
        1592485.3750, 1592486.5000, 1592487.5000, 1592485.0000, 1592482.5000,
        1592485.6250, 1592484.3750, 1592485.0000, 1592485.6250, 1592486.8750,
        1592486.2500, 1592485.3750, 1592482.2500, 1592479.1250, 1592479.5000,
        1592480.3750, 1592480.3750, 1592477.6250, 1592477.8750, 1592477.6250,
        1592475.5000, 1592475.1250, 1592470.2500, 1592464.3750, 1592461.6250,
        1592458.8750, 1592453.8750, 1592450.5000, 1592444.0000, 1592439.1250,
        1592436.6250, 1592430.5000, 1592426.7500, 1592424.0000, 1592412.0000,
        1592406.1250, 1592400.0000, 1592390.7500, 1592388.0000, 1592380.8750,
        1592368.6250, 1592367.0000, 1592359.6250, 1592358.1250, 1592355.0000,
        1592350.3750, 1592346.1250, 1592341.1250, 1592338.3750, 1592330.0000,
        1592324.5000, 1592319.0000, 1592317.1250, 1592311.8750, 1592306.0000])",,0.3028,0.2334,0.230207378,0.043319557,0.034864247,0.381313703,0.84
