network,attr,method,lambda,nodes (n),clusters (k),groups (h),igraph_modularity,average balance,cluster balances,average individual balance,individual balances,interaction matrix,loss,layers,clustering_accuracy,balanced_accuracy,macro_f1,NMI,ARI,delta_eq_odds,delta_stat_par
NBA,Team,deep_fair_nmf,0.001,400,2,2,0.12212312591708073,0.35555555304418457,[0.37777778 0.33333333],0.6136169410864686,"[0.63687047 0.63687047 0.54411681 0.63687047 0.63687047 0.56716329
 0.56716329 0.63687047 0.63687047 0.63687047 0.56716329 0.63687047
 0.63687047 0.63687047 0.63687047 0.63687047 0.63687047 0.63687047
 0.56716329 0.63687047 0.63687047 0.56716329 0.63687047 0.63687047
 0.62777676 0.63687047 0.63687047 0.62777676 0.63687047 0.63687047
 0.63687047 0.62777676 0.56716329 0.63687047 0.63687047 0.63687047
 0.56716329 0.62777676 0.63687047 0.63687047 0.63687047 0.63687047
 0.63687047 0.63687047 0.63687047 0.63687047 0.63687047 0.63687047
 0.63687047 0.56716329 0.62777676 0.63687047 0.63687047 0.63687047
 0.54411681 0.63687047 0.63687047 0.63687047 0.63687047 0.63687047
 0.62777676 0.63687047 0.56716329 0.63687047 0.63687047 0.63687047
 0.62777676 0.63687047 0.63687047 0.63687047 0.62777676 0.62777676
 0.63687047 0.63687047 0.62777676 0.56716329 0.63687047 0.56716329
 0.62777676 0.63687047 0.63687047 0.56716329 0.62777676 0.62777676
 0.62777676 0.63687047 0.63687047 0.54411681 0.56716329 0.56716329
 0.56716329 0.63687047 0.63687047 0.62777676 0.62777676 0.62777676
 0.63687047 0.62777676 0.56716329 0.63687047 0.63687047 0.63687047
 0.62777676 0.62777676 0.56716329 0.62777676 0.63687047 0.56716329
 0.62777676 0.56716329 0.63687047 0.63687047 0.56716329 0.54411681
 0.63687047 0.63687047 0.62777676 0.54411681 0.63687047 0.63687047
 0.63687047 0.63687047 0.63687047 0.56716329 0.62777676 0.63687047
 0.63687047 0.63687047 0.63687047 0.62777676 0.63687047 0.56716329
 0.62777676 0.63687047 0.63687047 0.63687047 0.63687047 0.63687047
 0.63687047 0.63687047 0.62777676 0.63687047 0.63687047 0.56716329
 0.63687047 0.63687047 0.63687047 0.56716329 0.62777676 0.56716329
 0.63687047 0.56716329 0.62777676 0.56716329 0.62777676 0.62777676
 0.56716329 0.63687047 0.62777676 0.62777676 0.63687047 0.63687047
 0.62777676 0.54411681 0.63687047 0.63687047 0.62777676 0.56716329
 0.63687047 0.62777676 0.62777676 0.63687047 0.54411681 0.63687047
 0.62777676 0.62777676 0.62777676 0.56716329 0.62777676 0.63687047
 0.63687047 0.62777676 0.63687047 0.56716329 0.56716329 0.62777676
 0.63687047 0.56716329 0.56716329 0.63687047 0.63687047 0.54411681
 0.63687047 0.63687047 0.62777676 0.63687047 0.54411681 0.63687047
 0.63687047 0.63687047 0.63687047 0.62777676 0.62777676 0.62777676
 0.62777676 0.54411681 0.62777676 0.63687047 0.63687047 0.63687047
 0.54411681 0.56716329 0.63687047 0.63687047 0.56716329 0.62777676
 0.63687047 0.54411681 0.63687047 0.63687047 0.63687047 0.63687047
 0.62777676 0.62777676 0.62777676 0.63687047 0.63687047 0.62777676
 0.63687047 0.62777676 0.63687047 0.63687047 0.63687047 0.63687047
 0.63687047 0.62777676 0.56716329 0.62777676 0.62777676 0.54411681
 0.62777676 0.56716329 0.62777676 0.62777676 0.62777676 0.56716329
 0.63687047 0.62777676 0.62777676 0.63687047 0.54411681 0.63687047
 0.62777676 0.62777676 0.56716329 0.63687047 0.62777676 0.56716329
 0.63687047 0.56716329 0.56716329 0.63687047 0.63687047 0.63687047
 0.62777676 0.62777676 0.54411681 0.62777676 0.54411681 0.62777676
 0.62777676 0.63687047 0.56716329 0.63687047 0.54411681 0.63687047
 0.62777676 0.63687047 0.56716329 0.63687047 0.62777676 0.63687047
 0.63687047 0.56716329 0.62777676 0.56716329 0.62777676 0.62777676
 0.63687047 0.54411681 0.63687047 0.62777676 0.63687047 0.62777676
 0.54411681 0.56716329 0.54411681 0.63687047 0.62777676 0.62777676
 0.62777676 0.54411681 0.62777676 0.63687047 0.63687047 0.62777676
 0.62777676 0.63687047 0.62777676 0.62777676 0.62777676 0.62777676
 0.56716329 0.54411681 0.56716329 0.63687047 0.62777676 0.54411681
 0.62777676 0.56716329 0.63687047 0.56716329 0.63687047 0.63687047
 0.54411681 0.62777676 0.63687047 0.54411681 0.62777676 0.56716329
 0.63687047 0.62777676 0.63687047 0.54411681 0.62777676 0.56716329
 0.63687047 0.62777676 0.54411681 0.63687047 0.63687047 0.63687047
 0.54411681 0.62777676 0.56716329 0.56716329 0.63687047 0.56716329
 0.63687047 0.56716329 0.54411681 0.62777676 0.62777676 0.62777676
 0.62777676 0.54411681 0.56716329 0.62777676 0.63687047 0.56716329
 0.63687047 0.62777676 0.56716329 0.56716329 0.56716329 0.56716329
 0.54411681 0.56716329 0.62777676 0.56716329 0.63687047 0.62777676
 0.63687047 0.63687047 0.54411681 0.63687047 0.54411681 0.56716329
 0.62777676 0.63687047 0.54411681 0.62777676 0.62777676 0.54411681
 0.62777676 0.62777676 0.54411681 0.62777676 0.62777676 0.63687047
 0.63687047 0.62777676 0.62777676 0.63687047 0.54411681 0.63687047
 0.54411681 0.63687047 0.56716329 0.63687047]","tensor([[0.2515, 0.0000],
        [0.0000, 0.2928]])","tensor([16815.5508, 15808.3594, 15496.8115, 15403.4414, 15369.8262, 15353.6514,
        15343.3633, 15335.5244, 15328.8877, 15323.0713, 15317.7871, 15312.9082,
        15308.3555, 15304.0342, 15299.9209, 15295.9375, 15292.0596, 15288.2383,
        15284.4873, 15280.7256, 15276.9932, 15273.2051, 15269.3896, 15265.5420,
        15261.6426, 15257.6543, 15253.5566, 15249.3740, 15245.0820, 15240.6475,
        15236.0850, 15231.4326, 15226.6406, 15221.6104, 15216.5039, 15211.1982,
        15205.7119, 15200.1094, 15194.3564, 15188.4473, 15182.4375, 15176.3398,
        15170.1289, 15163.8828, 15157.6172, 15151.3330, 15145.1045, 15138.9023,
        15132.7695, 15126.7500, 15120.8242, 15115.0469, 15109.4102, 15103.8984,
        15098.5684, 15093.3828, 15088.3945, 15083.5469, 15078.8965, 15074.4180,
        15070.1279, 15066.0020, 15062.0723, 15058.2412, 15054.5947, 15051.0908,
        15047.7637, 15044.5117, 15041.4199, 15038.4336, 15035.5615, 15032.7959,
        15030.1484, 15027.5557, 15025.1143, 15022.7021, 15020.3770, 15018.1699,
        15016.0322, 15013.9600, 15011.9971, 15010.0879, 15008.2510, 15006.4824,
        15004.8057, 15003.1621, 15001.6133, 15000.1074, 14998.6562, 14997.2744,
        14995.9580, 14994.6943, 14993.5127, 14992.3682, 14991.3057, 14990.2227,
        14989.2529, 14988.3076, 14987.4170, 14986.5684, 14985.7451, 14984.9766,
        14984.2490, 14983.5166, 14982.8242, 14982.2100, 14981.5898, 14980.9746,
        14980.4053, 14979.8545, 14979.3232, 14978.8213, 14978.3379, 14977.8672,
        14977.3994, 14976.9580, 14976.5527, 14976.1123, 14975.7197, 14975.3164,
        14974.9355, 14974.5537, 14974.2158, 14973.8672, 14973.5273, 14973.2236,
        14972.8887, 14972.5898, 14972.3125, 14972.0273, 14971.7422, 14971.4883,
        14971.2256, 14970.9961, 14970.7656, 14970.5508, 14970.3125, 14970.1143,
        14969.9189, 14969.7383, 14969.5410, 14969.3408, 14969.1611, 14968.9795,
        14968.8320, 14968.6416, 14968.4658, 14968.2969, 14968.1543, 14967.9863,
        14967.8164, 14967.6650, 14967.4990, 14967.3486, 14967.1846, 14967.0576,
        14966.8760, 14966.7324, 14966.5664, 14966.4414, 14966.2734, 14966.1445,
        14966.0117, 14965.9033, 14965.7578, 14965.6191, 14965.5029, 14965.4111,
        14965.2930, 14965.1904, 14965.0811, 14964.9688, 14964.8662, 14964.7549,
        14964.6436, 14964.5234, 14964.4258, 14964.3438, 14964.2363, 14964.1338,
        14964.0312, 14963.9229, 14963.8086, 14963.7383, 14963.6357, 14963.5391,
        14963.4463, 14963.3428, 14963.2588, 14963.1787, 14963.0752, 14962.9902,
        14962.9170, 14962.8174, 14962.7285, 14962.6611, 14962.5938, 14962.5342,
        14962.4531, 14962.3779, 14962.3057, 14962.2578, 14962.1885, 14962.1055,
        14962.0576, 14962.0098, 14961.9307, 14961.8887, 14961.8447, 14961.7988,
        14961.7432, 14961.7051, 14961.6445, 14961.5947, 14961.5488, 14961.5195,
        14961.4834, 14961.4395, 14961.4170, 14961.3613, 14961.3066, 14961.2822,
        14961.2305, 14961.1924, 14961.1699, 14961.1240, 14961.0830, 14961.0576,
        14961.0439, 14960.9990, 14960.9668, 14960.9326, 14960.9092, 14960.8662,
        14960.8418, 14960.8096, 14960.7959, 14960.7715, 14960.7373, 14960.7129,
        14960.6904, 14960.6719, 14960.6387, 14960.6240, 14960.5781, 14960.5781,
        14960.5693, 14960.5381, 14960.5215, 14960.5000, 14960.4795, 14960.4414,
        14960.4219, 14960.3994, 14960.3770, 14960.3555, 14960.3389, 14960.3125,
        14960.2891, 14960.2861, 14960.2676, 14960.2617, 14960.2393, 14960.2285,
        14960.2217, 14960.1836, 14960.1807, 14960.1592, 14960.1348, 14960.1309,
        14960.1162, 14960.0977, 14960.0811, 14960.0703, 14960.0664, 14960.0684,
        14960.0332, 14960.0205, 14960.0098, 14960.0127, 14960.0000, 14959.9736,
        14959.9688, 14959.9473, 14959.9473, 14959.9277, 14959.9111, 14959.9043,
        14959.8857, 14959.8711, 14959.8711, 14959.8604, 14959.8545, 14959.8281,
        14959.8213, 14959.8164, 14959.8105, 14959.8027, 14959.7773, 14959.7754,
        14959.7695, 14959.7617, 14959.7539, 14959.7422, 14959.7363, 14959.7402,
        14959.7090, 14959.7158, 14959.7129, 14959.7109, 14959.7119, 14959.6914,
        14959.6709, 14959.6650, 14959.6494, 14959.6387, 14959.6426, 14959.6309,
        14959.6289, 14959.6143, 14959.6055, 14959.5908, 14959.5859, 14959.5840,
        14959.5723, 14959.5635, 14959.5684, 14959.5596, 14959.5557, 14959.5557,
        14959.5459, 14959.5615, 14959.5537, 14959.5322, 14959.5264, 14959.5361,
        14959.5264, 14959.5117, 14959.5176, 14959.5059, 14959.5020, 14959.4971,
        14959.5020, 14959.5010, 14959.4873, 14959.4814, 14959.4629, 14959.4785,
        14959.4736, 14959.4736, 14959.4551, 14959.4453, 14959.4492, 14959.4453,
        14959.4434, 14959.4365, 14959.4307, 14959.4346, 14959.4473, 14959.4512,
        14959.4531, 14959.4414, 14959.4229, 14959.4229, 14959.4229, 14959.4209,
        14959.4023, 14959.4082, 14959.4043, 14959.4033, 14959.3955, 14959.3955,
        14959.3945, 14959.3750, 14959.3701, 14959.3662, 14959.3789, 14959.3721,
        14959.3662, 14959.3721, 14959.3730, 14959.3701, 14959.3701, 14959.3701,
        14959.3770, 14959.3701, 14959.3682, 14959.3623, 14959.3701, 14959.3525,
        14959.3516, 14959.3643, 14959.3662, 14959.3564, 14959.3564, 14959.3516,
        14959.3564, 14959.3496, 14959.3516, 14959.3428, 14959.3516, 14959.3408,
        14959.3389, 14959.3467, 14959.3516, 14959.3535, 14959.3408, 14959.3301,
        14959.3330, 14959.3203, 14959.3203, 14959.3096, 14959.3076, 14959.3105,
        14959.3076, 14959.3125, 14959.3242, 14959.3242, 14959.3145, 14959.3037,
        14959.2939, 14959.2998, 14959.2998, 14959.2881, 14959.2959, 14959.2959,
        14959.2998, 14959.3096, 14959.2959, 14959.3018, 14959.2871, 14959.2920,
        14959.2920, 14959.2900, 14959.2900, 14959.2939, 14959.2881, 14959.2920,
        14959.2900, 14959.2920, 14959.2920, 14959.2939, 14959.2959, 14959.2939,
        14959.2900, 14959.2900, 14959.2881, 14959.2881, 14959.2754, 14959.2607,
        14959.2695, 14959.2646, 14959.2686, 14959.2656, 14959.2725, 14959.2705,
        14959.2783, 14959.2842, 14959.2803, 14959.2764, 14959.2725, 14959.2764,
        14959.2637, 14959.2666, 14959.2705, 14959.2686, 14959.2666, 14959.2617,
        14959.2520, 14959.2480, 14959.2500, 14959.2480, 14959.2412, 14959.2275,
        14959.2354, 14959.2275, 14959.2295, 14959.2354, 14959.2373, 14959.2393,
        14959.2480, 14959.2432, 14959.2334, 14959.2275, 14959.2275, 14959.2275,
        14959.2256, 14959.2314, 14959.2314, 14959.2256, 14959.2314, 14959.2246,
        14959.2314, 14959.2188, 14959.2109, 14959.2188, 14959.2256, 14959.2334,
        14959.2412, 14959.2275])","[128, 64, 16, 2]",0.67,0.29579453917773824,0.29427254772876893,0.13780474553242242,0.11133627608730727,0.09848484848484845,0.015000000000000013
NBA,Team,deep_fair_nmf,0.001,400,2,2,0.09388703797179798,0.33973768713283015,[0.29268292 0.38679245],0.36186655015648767,"[0.38862505 0.38862505 0.29629591 0.38862505 0.38862505 0.29629591
 0.29629591 0.38862505 0.38862505 0.38862505 0.29629591 0.38862505
 0.38862505 0.38862505 0.38862505 0.38862505 0.38862505 0.38862505
 0.29629591 0.38862505 0.38862505 0.29629591 0.38862505 0.38862505
 0.38207494 0.38862505 0.38862505 0.38862505 0.38862505 0.38862505
 0.38862505 0.38862505 0.29629591 0.38862505 0.38862505 0.38862505
 0.29629591 0.38207494 0.38862505 0.38862505 0.38862505 0.38862505
 0.38862505 0.38862505 0.38862505 0.38862505 0.38862505 0.38862505
 0.38862505 0.29629591 0.38862505 0.38862505 0.38862505 0.38862505
 0.29629591 0.38862505 0.38862505 0.38862505 0.38862505 0.38862505
 0.38207494 0.38862505 0.29629591 0.38862505 0.38862505 0.38862505
 0.38862505 0.38862505 0.38862505 0.38862505 0.38862505 0.38862505
 0.38862505 0.38862505 0.38207494 0.29629591 0.38862505 0.29629591
 0.38207494 0.38862505 0.38862505 0.29629591 0.38207494 0.38207494
 0.38862505 0.38862505 0.38862505 0.28048745 0.29629591 0.29629591
 0.29629591 0.38862505 0.38862505 0.38207494 0.38207494 0.38862505
 0.38862505 0.38862505 0.29629591 0.38862505 0.38862505 0.38862505
 0.38207494 0.38862505 0.29629591 0.38207494 0.38862505 0.29629591
 0.38862505 0.29629591 0.38862505 0.38862505 0.29629591 0.29629591
 0.38862505 0.38862505 0.38207494 0.28048745 0.38862505 0.38862505
 0.38862505 0.38862505 0.38862505 0.29629591 0.38862505 0.38862505
 0.38862505 0.38862505 0.38862505 0.38207494 0.38862505 0.29629591
 0.38207494 0.38862505 0.38862505 0.38862505 0.38862505 0.38862505
 0.38862505 0.38862505 0.38207494 0.38862505 0.38862505 0.29629591
 0.38862505 0.38862505 0.38862505 0.29629591 0.38207494 0.29629591
 0.38862505 0.29629591 0.38207494 0.29629591 0.38207494 0.38862505
 0.29629591 0.38862505 0.38862505 0.38207494 0.38862505 0.38862505
 0.38207494 0.29629591 0.38862505 0.38862505 0.38862505 0.29629591
 0.38862505 0.38207494 0.38207494 0.38862505 0.29629591 0.38862505
 0.38207494 0.38207494 0.38862505 0.29629591 0.38862505 0.38862505
 0.38862505 0.38207494 0.38862505 0.29629591 0.29629591 0.38862505
 0.38862505 0.29629591 0.29629591 0.38862505 0.38862505 0.28048745
 0.38862505 0.38862505 0.38207494 0.38862505 0.28048745 0.38862505
 0.38862505 0.38862505 0.38862505 0.38207494 0.38207494 0.38862505
 0.38207494 0.29629591 0.38207494 0.38862505 0.38862505 0.38862505
 0.28048745 0.29629591 0.38862505 0.38862505 0.29629591 0.38862505
 0.38862505 0.28048745 0.38862505 0.38862505 0.38862505 0.38862505
 0.38862505 0.38207494 0.38207494 0.38862505 0.38862505 0.38207494
 0.38862505 0.38207494 0.38862505 0.38862505 0.38862505 0.38862505
 0.38862505 0.38207494 0.29629591 0.38207494 0.38207494 0.28048745
 0.38207494 0.29629591 0.38207494 0.38207494 0.38207494 0.29629591
 0.38862505 0.38207494 0.38207494 0.38862505 0.28048745 0.38862505
 0.38207494 0.38207494 0.29629591 0.38862505 0.38207494 0.29629591
 0.38862505 0.29629591 0.29629591 0.38862505 0.38862505 0.38862505
 0.38862505 0.38862505 0.29629591 0.38207494 0.28048745 0.38207494
 0.38207494 0.38862505 0.29629591 0.38862505 0.29629591 0.38862505
 0.38207494 0.38862505 0.29629591 0.38862505 0.38207494 0.38862505
 0.38862505 0.29629591 0.38207494 0.29629591 0.38207494 0.38207494
 0.38862505 0.28048745 0.38862505 0.38207494 0.38862505 0.38207494
 0.29629591 0.29629591 0.29629591 0.38862505 0.38207494 0.38207494
 0.38207494 0.28048745 0.38862505 0.38862505 0.38862505 0.38862505
 0.38207494 0.38862505 0.38207494 0.38207494 0.38207494 0.38207494
 0.29629591 0.29629591 0.29629591 0.38862505 0.38207494 0.28048745
 0.38207494 0.29629591 0.38862505 0.29629591 0.38862505 0.38862505
 0.28048745 0.38207494 0.38862505 0.29629591 0.38862505 0.29629591
 0.38862505 0.38862505 0.38862505 0.28048745 0.38207494 0.29629591
 0.38862505 0.38207494 0.29629591 0.38862505 0.38862505 0.38862505
 0.28048745 0.38207494 0.29629591 0.29629591 0.38862505 0.29629591
 0.38862505 0.29629591 0.28048745 0.38207494 0.38862505 0.38207494
 0.38207494 0.28048745 0.29629591 0.38207494 0.38862505 0.29629591
 0.38862505 0.38862505 0.29629591 0.29629591 0.29629591 0.29629591
 0.28048745 0.29629591 0.38207494 0.29629591 0.38862505 0.38207494
 0.38862505 0.38862505 0.28048745 0.38862505 0.28048745 0.29629591
 0.38207494 0.38862505 0.28048745 0.38207494 0.38862505 0.28048745
 0.38207494 0.38207494 0.28048745 0.38862505 0.38207494 0.38862505
 0.38862505 0.38862505 0.38207494 0.38862505 0.28048745 0.38862505
 0.29629591 0.38862505 0.29629591 0.38862505]","tensor([[2.4863, 0.0000],
        [0.0000, 0.5549]])","tensor([16338.0430, 15608.0518, 15349.9004, 15259.1299, 15220.7500, 15199.1680,
        15183.4961, 15170.2979, 15158.3945, 15147.3223, 15136.7979, 15126.8193,
        15117.2578, 15108.1562, 15099.3984, 15091.0713, 15083.0977, 15075.5586,
        15068.3701, 15061.6094, 15055.2354, 15049.2188, 15043.5771, 15038.2686,
        15033.3027, 15028.6758, 15024.3477, 15020.3057, 15016.5303, 15013.0156,
        15009.7354, 15006.7236, 15003.8545, 15001.2217, 14998.7744, 14996.4814,
        14994.3135, 14992.3320, 14990.4580, 14988.6602, 14987.0146, 14985.4287,
        14983.9277, 14982.5400, 14981.2402, 14980.0195, 14978.8691, 14977.7822,
        14976.7402, 14975.7725, 14974.8711, 14973.9961, 14973.2041, 14972.4150,
        14971.6758, 14970.9951, 14970.3604, 14969.7451, 14969.1689, 14968.6367,
        14968.1162, 14967.6572, 14967.2080, 14966.7822, 14966.3896, 14966.0098,
        14965.6650, 14965.3516, 14965.0234, 14964.7197, 14964.4355, 14964.1826,
        14963.9385, 14963.7295, 14963.4619, 14963.2461, 14963.0566, 14962.8516,
        14962.6846, 14962.4814, 14962.3447, 14962.1787, 14962.0459, 14961.9316,
        14961.8066, 14961.6475, 14961.5312, 14961.4443, 14961.3428, 14961.2480,
        14961.1572, 14961.0547, 14960.9893, 14960.9277, 14960.8418, 14960.7861,
        14960.7275, 14960.6768, 14960.5967, 14960.5615, 14960.4883, 14960.4668,
        14960.4375, 14960.4111, 14960.3457, 14960.3252, 14960.2930, 14960.2471,
        14960.2275, 14960.1973, 14960.1484, 14960.1191, 14960.0850, 14960.0596,
        14960.0215, 14960.0156, 14960.0010, 14959.9629, 14959.9561, 14959.9375,
        14959.8994, 14959.8906, 14959.8770, 14959.8486, 14959.8184, 14959.8037,
        14959.7871, 14959.7715, 14959.7686, 14959.7529, 14959.7383, 14959.7119,
        14959.7031, 14959.6797, 14959.6699, 14959.6719, 14959.6650, 14959.6387,
        14959.6406, 14959.6270, 14959.6182, 14959.6016, 14959.5996, 14959.5830,
        14959.5645, 14959.5596, 14959.5479, 14959.5371, 14959.5439, 14959.5391,
        14959.5439, 14959.5234, 14959.5215, 14959.5029, 14959.4980, 14959.4922,
        14959.4775, 14959.4756, 14959.4688, 14959.4580, 14959.4609, 14959.4521,
        14959.4561, 14959.4443, 14959.4355, 14959.4219, 14959.4053, 14959.4033,
        14959.4033, 14959.3887, 14959.3887, 14959.3887, 14959.3789, 14959.3701,
        14959.3584, 14959.3506, 14959.3428, 14959.3340, 14959.3223, 14959.3145,
        14959.3135, 14959.3057, 14959.2959, 14959.2891, 14959.2891, 14959.2705,
        14959.2705, 14959.2715, 14959.2686, 14959.2461, 14959.2549, 14959.2402,
        14959.2344, 14959.2188, 14959.2129, 14959.2168, 14959.2002, 14959.2061,
        14959.1885, 14959.1855, 14959.1777, 14959.1699, 14959.1797, 14959.1611,
        14959.1572, 14959.1387, 14959.1426, 14959.1270, 14959.1182, 14959.1182,
        14959.1123, 14959.1064, 14959.1113, 14959.1025, 14959.0820, 14959.0947,
        14959.0820, 14959.0850, 14959.0742, 14959.0723, 14959.0762, 14959.0762,
        14959.0498, 14959.0537, 14959.0459, 14959.0410, 14959.0410, 14959.0332,
        14959.0430, 14959.0371, 14959.0352, 14959.0361, 14959.0381, 14959.0264,
        14959.0195, 14959.0195, 14959.0264, 14959.0264, 14959.0264, 14959.0225,
        14959.0098, 14958.9990, 14959.0078, 14958.9971, 14958.9873, 14958.9990,
        14959.0039, 14959.0117, 14959.0039, 14959.0098, 14959.0020, 14959.0039,
        14959.0078, 14959.0020, 14959.0049, 14959.0049, 14959.0000, 14958.9980,
        14958.9980, 14958.9902, 14958.9883, 14958.9844, 14958.9941, 14959.0020,
        14959.0000, 14958.9941, 14958.9961, 14958.9902, 14958.9961, 14958.9941,
        14959.0000, 14959.0020, 14958.9863, 14958.9824, 14958.9775, 14958.9814,
        14958.9678, 14958.9795, 14958.9824, 14958.9824, 14958.9844, 14958.9863,
        14958.9756, 14958.9795, 14958.9824, 14958.9697, 14958.9814, 14958.9814,
        14958.9727, 14958.9688, 14958.9766, 14958.9688, 14958.9668, 14958.9766,
        14958.9766, 14958.9688, 14958.9668, 14958.9629, 14958.9600, 14958.9746,
        14958.9629, 14958.9580, 14958.9648, 14958.9619, 14958.9668, 14958.9668,
        14958.9668, 14958.9688, 14958.9668, 14958.9600, 14958.9580, 14958.9619,
        14958.9600, 14958.9482, 14958.9648, 14958.9668, 14958.9619, 14958.9648,
        14958.9600, 14958.9541, 14958.9463, 14958.9502, 14958.9463, 14958.9404,
        14958.9443, 14958.9561, 14958.9619, 14958.9541, 14958.9521, 14958.9502,
        14958.9502, 14958.9424, 14958.9463, 14958.9541, 14958.9521, 14958.9541,
        14958.9482, 14958.9482, 14958.9395, 14958.9375, 14958.9395, 14958.9482,
        14958.9385, 14958.9404, 14958.9385, 14958.9385, 14958.9434, 14958.9346,
        14958.9385, 14958.9385, 14958.9326, 14958.9287, 14958.9287, 14958.9287,
        14958.9326, 14958.9287, 14958.9326, 14958.9326, 14958.9365, 14958.9365,
        14958.9326, 14958.9326, 14958.9287, 14958.9268, 14958.9248, 14958.9248,
        14958.9229, 14958.9268, 14958.9268, 14958.9229, 14958.9287, 14958.9268,
        14958.9307, 14958.9287, 14958.9248, 14958.9346, 14958.9404, 14958.9346,
        14958.9307, 14958.9287, 14958.9229, 14958.9199, 14958.9180, 14958.9160,
        14958.9180, 14958.9160, 14958.9180, 14958.9209, 14958.9268, 14958.9248,
        14958.9209, 14958.9199, 14958.9248, 14958.9307, 14958.9307, 14958.9248,
        14958.9268, 14958.9209, 14958.9180, 14958.9199, 14958.9160, 14958.9160,
        14958.9199, 14958.9199, 14958.9121, 14958.9141, 14958.9082, 14958.9082,
        14958.9160, 14958.9082, 14958.9062, 14958.9043, 14958.9082, 14958.9082,
        14958.9023, 14958.8994, 14958.8994, 14958.9004, 14958.8936, 14958.8955,
        14958.8975, 14958.8994, 14958.9043, 14958.9102, 14958.9102, 14958.9189,
        14958.9209, 14958.9277, 14958.9258, 14958.9297, 14958.9297, 14958.9277,
        14958.9297, 14958.9336, 14958.9395, 14958.9355, 14958.9355, 14958.9375,
        14958.9375, 14958.9395, 14958.9336, 14958.9355, 14958.9395, 14958.9336,
        14958.9297, 14958.9297, 14958.9316, 14958.9316, 14958.9316, 14958.9277,
        14958.9258, 14958.9277, 14958.9238, 14958.9297, 14958.9258, 14958.9258,
        14958.9219, 14958.9238, 14958.9189, 14958.9209, 14958.9219, 14958.9238,
        14958.9209, 14958.9189, 14958.9219, 14958.9209, 14958.9209, 14958.9150,
        14958.9150, 14958.9189, 14958.9170, 14958.9131, 14958.9150, 14958.9189,
        14958.9219, 14958.9209, 14958.9189, 14958.9111, 14958.9150, 14958.9209,
        14958.9209, 14958.9189, 14958.9150, 14958.9131, 14958.9092, 14958.9072,
        14958.9014, 14958.9053, 14958.9053, 14958.9053, 14958.9092, 14958.9072,
        14958.9014, 14958.8984, 14958.9004, 14958.9004, 14958.9004, 14958.8965,
        14958.9004, 14958.9004])","[50, 10, 2]",0.605,0.6614708651532587,0.5982097446851795,0.11711208485006894,0.03287339071380388,0.14393939393939392,0.03858490566037742
